Date - Heure,Heure,Consommation_MW
2021-06-05T11:30:00+02:00,11:30,43365.0
2021-06-05T12:00:00+02:00,12:00,44383.0
2021-06-05T12:30:00+02:00,12:30,45564.0
2021-06-05T13:00:00+02:00,13:00,45948.0
2021-06-05T13:30:00+02:00,13:30,44253.0
2021-06-05T14:00:00+02:00,14:00,43229.0
2021-06-05T14:30:00+02:00,14:30,42534.0
2021-06-05T15:00:00+02:00,15:00,41611.0
2021-06-05T15:30:00+02:00,15:30,40888.0
2021-06-05T16:00:00+02:00,16:00,40188.0
2021-06-05T16:30:00+02:00,16:30,39669.0
2021-06-05T17:00:00+02:00,17:00,39331.0
2021-06-05T17:30:00+02:00,17:30,39140.0
2021-06-05T18:00:00+02:00,18:00,39588.0
2021-06-05T18:30:00+02:00,18:30,40137.0
2021-06-05T19:00:00+02:00,19:00,40901.0
2021-06-05T19:30:00+02:00,19:30,41298.0
2021-06-05T20:00:00+02:00,20:00,40988.0
2021-06-05T20:30:00+02:00,20:30,40186.0
2021-06-05T21:00:00+02:00,21:00,39529.0
2021-06-05T21:30:00+02:00,21:30,39301.0
2021-06-05T22:00:00+02:00,22:00,39590.0
2021-06-05T22:30:00+02:00,22:30,41115.0
2021-06-05T23:00:00+02:00,23:00,43259.0
2021-06-05T23:30:00+02:00,23:30,42766.0
2021-06-06T00:00:00+02:00,00:00,42216.0
2021-06-06T00:30:00+02:00,00:30,40526.0
2021-06-06T01:00:00+02:00,01:00,38168.0
2021-06-06T01:30:00+02:00,01:30,37532.0
2021-06-06T02:00:00+02:00,02:00,36980.0
2021-06-06T02:30:00+02:00,02:30,36148.0
2021-06-06T03:00:00+02:00,03:00,34480.0
2021-06-06T03:30:00+02:00,03:30,33561.0
2021-06-06T04:00:00+02:00,04:00,32679.0
2021-06-06T04:30:00+02:00,04:30,32355.0
2021-06-06T05:00:00+02:00,05:00,32020.0
2021-06-06T05:30:00+02:00,05:30,31844.0
2021-06-06T06:00:00+02:00,06:00,31318.0
2021-06-06T06:30:00+02:00,06:30,31543.0
2021-06-06T07:00:00+02:00,07:00,31885.0
2021-06-06T07:30:00+02:00,07:30,32568.0
2021-06-06T08:00:00+02:00,08:00,33621.0
2021-06-06T08:30:00+02:00,08:30,35072.0
2021-06-06T09:00:00+02:00,09:00,36544.0
2021-06-06T09:30:00+02:00,09:30,38019.0
2021-06-06T10:00:00+02:00,10:00,39043.0
2021-06-06T10:30:00+02:00,10:30,39798.0
2021-06-06T11:00:00+02:00,11:00,40386.0
2021-06-06T11:30:00+02:00,11:30,41165.0
2021-06-06T12:00:00+02:00,12:00,42164.0
2021-06-06T12:30:00+02:00,12:30,43495.0
2021-06-06T13:00:00+02:00,13:00,43836.0
2021-06-06T13:30:00+02:00,13:30,42057.0
2021-06-06T14:00:00+02:00,14:00,40712.0
2021-06-06T14:30:00+02:00,14:30,39776.0
2021-06-06T15:00:00+02:00,15:00,38947.0
2021-06-06T15:30:00+02:00,15:30,38049.0
2021-06-06T16:00:00+02:00,16:00,37530.0
2021-06-06T16:30:00+02:00,16:30,36990.0
2021-06-06T17:00:00+02:00,17:00,36754.0
2021-06-06T17:30:00+02:00,17:30,36984.0
2021-06-06T18:00:00+02:00,18:00,37530.0
2021-06-06T18:30:00+02:00,18:30,38359.0
2021-06-06T19:00:00+02:00,19:00,39589.0
2021-06-06T19:30:00+02:00,19:30,40559.0
2021-06-06T20:00:00+02:00,20:00,40622.0
2021-06-06T20:30:00+02:00,20:30,40148.0
2021-06-06T21:00:00+02:00,21:00,39752.0
2021-06-06T21:30:00+02:00,21:30,39733.0
2021-06-06T22:00:00+02:00,22:00,39762.0
2021-06-06T22:30:00+02:00,22:30,41014.0
2021-06-06T23:00:00+02:00,23:00,43018.0
2021-06-06T23:30:00+02:00,23:30,42424.0
2021-06-07T00:00:00+02:00,00:00,41930.0
2021-06-07T00:30:00+02:00,00:30,40322.0
2021-06-07T01:00:00+02:00,01:00,38100.0
2021-06-07T01:30:00+02:00,01:30,37653.0
2021-06-07T02:00:00+02:00,02:00,37159.0
2021-06-07T02:30:00+02:00,02:30,36342.0
2021-06-07T03:00:00+02:00,03:00,35006.0
2021-06-07T03:30:00+02:00,03:30,34245.0
2021-06-07T04:00:00+02:00,04:00,33633.0
2021-06-07T04:30:00+02:00,04:30,33642.0
2021-06-07T05:00:00+02:00,05:00,34049.0
2021-06-07T05:30:00+02:00,05:30,35390.0
2021-06-07T06:00:00+02:00,06:00,36352.0
2021-06-07T06:30:00+02:00,06:30,38699.0
2021-06-07T07:00:00+02:00,07:00,41104.0
2021-06-07T07:30:00+02:00,07:30,43870.0
2021-06-07T08:00:00+02:00,08:00,45644.0
2021-06-07T08:30:00+02:00,08:30,47035.0
2021-06-07T09:00:00+02:00,09:00,47855.0
2021-06-07T09:30:00+02:00,09:30,48576.0
2021-06-07T10:00:00+02:00,10:00,49141.0
2021-06-07T10:30:00+02:00,10:30,49112.0
2021-06-07T11:00:00+02:00,11:00,49579.0
2021-06-07T11:30:00+02:00,11:30,49940.0
2021-06-07T12:00:00+02:00,12:00,51078.0
2021-06-07T12:30:00+02:00,12:30,51436.0
2021-06-07T13:00:00+02:00,13:00,51611.0
2021-06-07T13:30:00+02:00,13:30,50773.0
2021-06-07T14:00:00+02:00,14:00,50162.0
2021-06-07T14:30:00+02:00,14:30,49941.0
2021-06-07T15:00:00+02:00,15:00,49026.0
2021-06-07T15:30:00+02:00,15:30,48368.0
2021-06-07T16:00:00+02:00,16:00,47845.0
2021-06-07T16:30:00+02:00,16:30,46819.0
2021-06-07T17:00:00+02:00,17:00,46503.0
2021-06-07T17:30:00+02:00,17:30,46006.0
2021-06-07T18:00:00+02:00,18:00,46341.0
2021-06-07T18:30:00+02:00,18:30,47003.0
2021-06-07T19:00:00+02:00,19:00,48328.0
2021-06-07T19:30:00+02:00,19:30,48168.0
2021-06-07T20:00:00+02:00,20:00,47230.0
2021-06-07T20:30:00+02:00,20:30,45289.0
2021-06-07T21:00:00+02:00,21:00,43899.0
2021-06-07T21:30:00+02:00,21:30,43335.0
2021-06-07T22:00:00+02:00,22:00,43212.0
2021-06-07T22:30:00+02:00,22:30,44379.0
2021-06-07T23:00:00+02:00,23:00,46321.0
2021-06-07T23:30:00+02:00,23:30,45500.0
2021-06-08T00:00:00+02:00,00:00,44739.0
2021-06-08T00:30:00+02:00,00:30,42859.0
2021-06-08T01:00:00+02:00,01:00,40502.0
2021-06-08T01:30:00+02:00,01:30,40036.0
2021-06-08T02:00:00+02:00,02:00,39612.0
2021-06-08T02:30:00+02:00,02:30,38835.0
2021-06-08T03:00:00+02:00,03:00,37507.0
2021-06-08T03:30:00+02:00,03:30,36667.0
2021-06-08T04:00:00+02:00,04:00,36037.0
2021-06-08T04:30:00+02:00,04:30,35927.0
2021-06-08T05:00:00+02:00,05:00,36188.0
2021-06-08T05:30:00+02:00,05:30,37113.0
2021-06-08T06:00:00+02:00,06:00,37917.0
2021-06-08T06:30:00+02:00,06:30,40172.0
2021-06-08T07:00:00+02:00,07:00,42351.0
2021-06-08T07:30:00+02:00,07:30,45032.0
2021-06-08T08:00:00+02:00,08:00,46738.0
2021-06-08T08:30:00+02:00,08:30,47931.0
2021-06-08T09:00:00+02:00,09:00,48744.0
2021-06-08T09:30:00+02:00,09:30,49330.0
2021-06-08T10:00:00+02:00,10:00,49645.0
2021-06-08T10:30:00+02:00,10:30,49888.0
2021-06-08T11:00:00+02:00,11:00,50185.0
2021-06-08T11:30:00+02:00,11:30,50657.0
2021-06-08T12:00:00+02:00,12:00,51631.0
2021-06-08T12:30:00+02:00,12:30,52016.0
2021-06-08T13:00:00+02:00,13:00,52206.0
2021-06-08T13:30:00+02:00,13:30,51264.0
2021-06-08T14:00:00+02:00,14:00,50730.0
2021-06-08T14:30:00+02:00,14:30,50472.0
2021-06-08T15:00:00+02:00,15:00,49800.0
2021-06-08T15:30:00+02:00,15:30,49261.0
2021-06-08T16:00:00+02:00,16:00,48699.0
2021-06-08T16:30:00+02:00,16:30,47784.0
2021-06-08T17:00:00+02:00,17:00,47456.0
2021-06-08T17:30:00+02:00,17:30,46994.0
2021-06-08T18:00:00+02:00,18:00,47175.0
2021-06-08T18:30:00+02:00,18:30,47670.0
2021-06-08T19:00:00+02:00,19:00,48667.0
2021-06-08T19:30:00+02:00,19:30,48657.0
2021-06-08T20:00:00+02:00,20:00,47514.0
2021-06-08T20:30:00+02:00,20:30,45878.0
2021-06-08T21:00:00+02:00,21:00,44576.0
2021-06-08T21:30:00+02:00,21:30,43840.0
2021-06-08T22:00:00+02:00,22:00,43699.0
2021-06-08T22:30:00+02:00,22:30,45001.0
2021-06-08T23:00:00+02:00,23:00,47034.0
2021-06-08T23:30:00+02:00,23:30,46064.0
2021-06-09T00:00:00+02:00,00:00,45303.0
2021-06-09T00:30:00+02:00,00:30,43218.0
2021-06-09T01:00:00+02:00,01:00,40613.0
2021-06-09T01:30:00+02:00,01:30,40230.0
2021-06-09T02:00:00+02:00,02:00,39818.0
2021-06-09T02:30:00+02:00,02:30,39094.0
2021-06-09T03:00:00+02:00,03:00,37662.0
2021-06-09T03:30:00+02:00,03:30,36844.0
2021-06-09T04:00:00+02:00,04:00,36085.0
2021-06-09T04:30:00+02:00,04:30,35928.0
2021-06-09T05:00:00+02:00,05:00,36008.0
2021-06-09T05:30:00+02:00,05:30,37134.0
2021-06-09T06:00:00+02:00,06:00,37828.0
2021-06-09T06:30:00+02:00,06:30,39940.0
2021-06-09T07:00:00+02:00,07:00,42173.0
2021-06-09T07:30:00+02:00,07:30,44378.0
2021-06-09T08:00:00+02:00,08:00,46136.0
2021-06-09T08:30:00+02:00,08:30,47752.0
2021-06-09T09:00:00+02:00,09:00,48943.0
2021-06-09T09:30:00+02:00,09:30,49632.0
2021-06-09T10:00:00+02:00,10:00,50202.0
2021-06-09T10:30:00+02:00,10:30,50420.0
2021-06-09T11:00:00+02:00,11:00,50866.0
2021-06-09T11:30:00+02:00,11:30,51416.0
2021-06-09T12:00:00+02:00,12:00,52321.0
2021-06-09T12:30:00+02:00,12:30,52821.0
2021-06-09T13:00:00+02:00,13:00,53003.0
2021-06-09T13:30:00+02:00,13:30,51995.0
2021-06-09T14:00:00+02:00,14:00,51573.0
2021-06-09T14:30:00+02:00,14:30,51357.0
2021-06-09T15:00:00+02:00,15:00,50617.0
2021-06-09T15:30:00+02:00,15:30,50011.0
2021-06-09T16:00:00+02:00,16:00,49280.0
2021-06-09T16:30:00+02:00,16:30,48634.0
2021-06-09T17:00:00+02:00,17:00,48054.0
2021-06-09T17:30:00+02:00,17:30,47692.0
2021-06-09T18:00:00+02:00,18:00,47911.0
2021-06-09T18:30:00+02:00,18:30,48181.0
2021-06-09T19:00:00+02:00,19:00,49452.0
2021-06-09T19:30:00+02:00,19:30,49233.0
2021-06-09T20:00:00+02:00,20:00,48112.0
2021-06-09T20:30:00+02:00,20:30,46633.0
2021-06-09T21:00:00+02:00,21:00,45234.0
2021-06-09T21:30:00+02:00,21:30,44664.0
2021-06-09T22:00:00+02:00,22:00,44307.0
2021-06-09T22:30:00+02:00,22:30,45488.0
2021-06-09T23:00:00+02:00,23:00,47440.0
2021-06-09T23:30:00+02:00,23:30,46568.0
2021-06-10T00:00:00+02:00,00:00,45928.0
2021-06-10T00:30:00+02:00,00:30,43714.0
2021-06-10T01:00:00+02:00,01:00,41148.0
2021-06-10T01:30:00+02:00,01:30,40673.0
2021-06-10T02:00:00+02:00,02:00,40186.0
2021-06-10T02:30:00+02:00,02:30,39478.0
2021-06-10T03:00:00+02:00,03:00,38028.0
2021-06-10T03:30:00+02:00,03:30,37288.0
2021-06-10T04:00:00+02:00,04:00,36468.0
2021-06-10T04:30:00+02:00,04:30,36134.0
2021-06-10T05:00:00+02:00,05:00,36470.0
2021-06-10T05:30:00+02:00,05:30,37360.0
2021-06-10T06:00:00+02:00,06:00,38048.0
2021-06-10T06:30:00+02:00,06:30,40346.0
2021-06-10T07:00:00+02:00,07:00,42768.0
2021-06-10T07:30:00+02:00,07:30,45169.0
2021-06-10T08:00:00+02:00,08:00,46876.0
2021-06-10T08:30:00+02:00,08:30,48139.0
2021-06-10T09:00:00+02:00,09:00,48935.0
2021-06-10T09:30:00+02:00,09:30,49839.0
2021-06-10T10:00:00+02:00,10:00,50223.0
2021-06-10T10:30:00+02:00,10:30,50467.0
2021-06-10T11:00:00+02:00,11:00,50983.0
2021-06-10T11:30:00+02:00,11:30,51365.0
2021-06-10T12:00:00+02:00,12:00,52231.0
2021-06-10T12:30:00+02:00,12:30,52354.0
2021-06-10T13:00:00+02:00,13:00,52599.0
2021-06-10T13:30:00+02:00,13:30,51768.0
2021-06-10T14:00:00+02:00,14:00,51794.0
2021-06-10T14:30:00+02:00,14:30,51499.0
2021-06-10T15:00:00+02:00,15:00,50806.0
2021-06-10T15:30:00+02:00,15:30,50352.0
2021-06-10T16:00:00+02:00,16:00,49769.0
2021-06-10T16:30:00+02:00,16:30,49034.0
2021-06-10T17:00:00+02:00,17:00,48584.0
2021-06-10T17:30:00+02:00,17:30,48282.0
2021-06-10T18:00:00+02:00,18:00,48448.0
2021-06-10T18:30:00+02:00,18:30,48785.0
2021-06-10T19:00:00+02:00,19:00,49584.0
2021-06-10T19:30:00+02:00,19:30,49473.0
2021-06-10T20:00:00+02:00,20:00,48417.0
2021-06-10T20:30:00+02:00,20:30,46828.0
2021-06-10T21:00:00+02:00,21:00,45520.0
2021-06-10T21:30:00+02:00,21:30,44758.0
2021-06-10T22:00:00+02:00,22:00,44717.0
2021-06-10T22:30:00+02:00,22:30,45912.0
2021-06-10T23:00:00+02:00,23:00,47526.0
2021-06-10T23:30:00+02:00,23:30,46813.0
2021-06-11T00:00:00+02:00,00:00,46062.0
2021-06-11T00:30:00+02:00,00:30,43810.0
2021-06-11T01:00:00+02:00,01:00,40979.0
2021-06-11T01:30:00+02:00,01:30,40511.0
2021-06-11T02:00:00+02:00,02:00,40077.0
2021-06-11T02:30:00+02:00,02:30,39461.0
2021-06-11T03:00:00+02:00,03:00,38053.0
2021-06-11T03:30:00+02:00,03:30,37239.0
2021-06-11T04:00:00+02:00,04:00,36722.0
2021-06-11T04:30:00+02:00,04:30,36581.0
2021-06-11T05:00:00+02:00,05:00,36674.0
2021-06-11T05:30:00+02:00,05:30,37531.0
2021-06-11T06:00:00+02:00,06:00,38344.0
2021-06-11T06:30:00+02:00,06:30,40278.0
2021-06-11T07:00:00+02:00,07:00,42441.0
2021-06-11T07:30:00+02:00,07:30,45021.0
2021-06-11T08:00:00+02:00,08:00,46687.0
2021-06-11T08:30:00+02:00,08:30,48211.0
2021-06-11T09:00:00+02:00,09:00,49185.0
2021-06-11T09:30:00+02:00,09:30,50070.0
2021-06-11T10:00:00+02:00,10:00,50534.0
2021-06-11T10:30:00+02:00,10:30,50917.0
2021-06-11T11:00:00+02:00,11:00,51048.0
2021-06-11T11:30:00+02:00,11:30,51453.0
2021-06-11T12:00:00+02:00,12:00,52380.0
2021-06-11T12:30:00+02:00,12:30,52800.0
2021-06-11T13:00:00+02:00,13:00,53082.0
2021-06-11T13:30:00+02:00,13:30,52158.0
2021-06-11T14:00:00+02:00,14:00,51643.0
2021-06-11T14:30:00+02:00,14:30,51188.0
2021-06-11T15:00:00+02:00,15:00,50472.0
2021-06-11T15:30:00+02:00,15:30,49758.0
2021-06-11T16:00:00+02:00,16:00,49232.0
2021-06-11T16:30:00+02:00,16:30,48408.0
2021-06-11T17:00:00+02:00,17:00,47822.0
2021-06-11T17:30:00+02:00,17:30,47645.0
2021-06-11T18:00:00+02:00,18:00,47755.0
2021-06-11T18:30:00+02:00,18:30,47794.0
2021-06-11T19:00:00+02:00,19:00,48068.0
2021-06-11T19:30:00+02:00,19:30,47637.0
2021-06-11T20:00:00+02:00,20:00,46783.0
2021-06-11T20:30:00+02:00,20:30,45401.0
2021-06-11T21:00:00+02:00,21:00,44140.0
2021-06-11T21:30:00+02:00,21:30,43536.0
2021-06-11T22:00:00+02:00,22:00,43709.0
2021-06-11T22:30:00+02:00,22:30,45153.0
2021-06-11T23:00:00+02:00,23:00,46901.0
2021-06-11T23:30:00+02:00,23:30,46510.0
2021-06-12T00:00:00+02:00,00:00,45507.0
2021-06-12T00:30:00+02:00,00:30,43181.0
2021-06-12T01:00:00+02:00,01:00,40233.0
2021-06-12T01:30:00+02:00,01:30,39787.0
2021-06-12T02:00:00+02:00,02:00,39021.0
2021-06-12T02:30:00+02:00,02:30,38279.0
2021-06-12T03:00:00+02:00,03:00,36690.0
2021-06-12T03:30:00+02:00,03:30,35710.0
2021-06-12T04:00:00+02:00,04:00,34860.0
2021-06-12T04:30:00+02:00,04:30,34425.0
2021-06-12T05:00:00+02:00,05:00,34247.0
2021-06-12T05:30:00+02:00,05:30,34420.0
2021-06-12T06:00:00+02:00,06:00,34079.0
2021-06-12T06:30:00+02:00,06:30,34552.0
2021-06-12T07:00:00+02:00,07:00,35305.0
2021-06-12T07:30:00+02:00,07:30,36526.0
2021-06-12T08:00:00+02:00,08:00,37846.0
2021-06-12T08:30:00+02:00,08:30,39415.0
2021-06-12T09:00:00+02:00,09:00,40893.0
2021-06-12T09:30:00+02:00,09:30,42343.0
2021-06-12T10:00:00+02:00,10:00,43257.0
2021-06-12T10:30:00+02:00,10:30,43718.0
2021-06-12T11:00:00+02:00,11:00,44191.0
2021-06-12T11:30:00+02:00,11:30,44466.0
2021-06-12T12:00:00+02:00,12:00,45468.0
2021-06-12T12:30:00+02:00,12:30,46717.0
2021-06-12T13:00:00+02:00,13:00,47102.0
2021-06-12T13:30:00+02:00,13:30,45592.0
2021-06-12T14:00:00+02:00,14:00,44425.0
2021-06-12T14:30:00+02:00,14:30,44032.0
2021-06-12T15:00:00+02:00,15:00,43357.0
2021-06-12T15:30:00+02:00,15:30,42713.0
2021-06-12T16:00:00+02:00,16:00,42209.0
2021-06-12T16:30:00+02:00,16:30,41651.0
2021-06-12T17:00:00+02:00,17:00,41411.0
2021-06-12T17:30:00+02:00,17:30,41477.0
2021-06-12T18:00:00+02:00,18:00,41877.0
2021-06-12T18:30:00+02:00,18:30,42353.0
2021-06-12T19:00:00+02:00,19:00,42919.0
2021-06-12T19:30:00+02:00,19:30,42919.0
2021-06-12T20:00:00+02:00,20:00,42410.0
2021-06-12T20:30:00+02:00,20:30,41286.0
2021-06-12T21:00:00+02:00,21:00,40771.0
2021-06-12T21:30:00+02:00,21:30,40349.0
2021-06-12T22:00:00+02:00,22:00,40521.0
2021-06-12T22:30:00+02:00,22:30,42109.0
2021-06-12T23:00:00+02:00,23:00,44565.0
2021-06-12T23:30:00+02:00,23:30,43788.0
2021-06-13T00:00:00+02:00,00:00,43240.0
2021-06-13T00:30:00+02:00,00:30,40919.0
2021-06-13T01:00:00+02:00,01:00,38413.0
2021-06-13T01:30:00+02:00,01:30,37682.0
2021-06-13T02:00:00+02:00,02:00,37035.0
2021-06-13T02:30:00+02:00,02:30,36178.0
2021-06-13T03:00:00+02:00,03:00,34428.0
2021-06-13T03:30:00+02:00,03:30,33622.0
2021-06-13T04:00:00+02:00,04:00,32694.0
2021-06-13T04:30:00+02:00,04:30,32254.0
2021-06-13T05:00:00+02:00,05:00,31977.0
2021-06-13T05:30:00+02:00,05:30,31850.0
2021-06-13T06:00:00+02:00,06:00,31254.0
2021-06-13T06:30:00+02:00,06:30,31383.0
2021-06-13T07:00:00+02:00,07:00,31824.0
2021-06-13T07:30:00+02:00,07:30,32803.0
2021-06-13T08:00:00+02:00,08:00,34001.0
2021-06-13T08:30:00+02:00,08:30,35365.0
2021-06-13T09:00:00+02:00,09:00,36769.0
2021-06-13T09:30:00+02:00,09:30,38359.0
2021-06-13T10:00:00+02:00,10:00,39385.0
2021-06-13T10:30:00+02:00,10:30,40108.0
2021-06-13T11:00:00+02:00,11:00,40815.0
2021-06-13T11:30:00+02:00,11:30,41269.0
2021-06-13T12:00:00+02:00,12:00,42304.0
2021-06-13T12:30:00+02:00,12:30,43516.0
2021-06-13T13:00:00+02:00,13:00,43922.0
2021-06-13T13:30:00+02:00,13:30,42367.0
2021-06-13T14:00:00+02:00,14:00,41304.0
2021-06-13T14:30:00+02:00,14:30,40840.0
2021-06-13T15:00:00+02:00,15:00,40044.0
2021-06-13T15:30:00+02:00,15:30,39663.0
2021-06-13T16:00:00+02:00,16:00,39016.0
2021-06-13T16:30:00+02:00,16:30,38615.0
2021-06-13T17:00:00+02:00,17:00,38725.0
2021-06-13T17:30:00+02:00,17:30,38974.0
2021-06-13T18:00:00+02:00,18:00,39426.0
2021-06-13T18:30:00+02:00,18:30,40326.0
2021-06-13T19:00:00+02:00,19:00,41415.0
2021-06-13T19:30:00+02:00,19:30,41915.0
2021-06-13T20:00:00+02:00,20:00,42099.0
2021-06-13T20:30:00+02:00,20:30,41887.0
2021-06-13T21:00:00+02:00,21:00,41549.0
2021-06-13T21:30:00+02:00,21:30,41486.0
2021-06-13T22:00:00+02:00,22:00,41658.0
2021-06-13T22:30:00+02:00,22:30,43044.0
2021-06-13T23:00:00+02:00,23:00,44963.0
2021-06-13T23:30:00+02:00,23:30,43723.0
2021-06-14T00:00:00+02:00,00:00,42839.0
2021-06-14T00:30:00+02:00,00:30,40821.0
2021-06-14T01:00:00+02:00,01:00,38287.0
2021-06-14T01:30:00+02:00,01:30,37746.0
2021-06-14T02:00:00+02:00,02:00,37191.0
2021-06-14T02:30:00+02:00,02:30,36428.0
2021-06-14T03:00:00+02:00,03:00,35243.0
2021-06-14T03:30:00+02:00,03:30,34391.0
2021-06-14T04:00:00+02:00,04:00,33845.0
2021-06-14T04:30:00+02:00,04:30,33980.0
2021-06-14T05:00:00+02:00,05:00,34334.0
2021-06-14T05:30:00+02:00,05:30,35782.0
2021-06-14T06:00:00+02:00,06:00,36692.0
2021-06-14T06:30:00+02:00,06:30,38929.0
2021-06-14T07:00:00+02:00,07:00,41122.0
2021-06-14T07:30:00+02:00,07:30,43835.0
2021-06-14T08:00:00+02:00,08:00,45468.0
2021-06-14T08:30:00+02:00,08:30,47198.0
2021-06-14T09:00:00+02:00,09:00,48413.0
2021-06-14T09:30:00+02:00,09:30,49464.0
2021-06-14T10:00:00+02:00,10:00,50183.0
2021-06-14T10:30:00+02:00,10:30,50665.0
2021-06-14T11:00:00+02:00,11:00,51090.0
2021-06-14T11:30:00+02:00,11:30,51723.0
2021-06-14T12:00:00+02:00,12:00,52895.0
2021-06-14T12:30:00+02:00,12:30,53317.0
2021-06-14T13:00:00+02:00,13:00,53754.0
2021-06-14T13:30:00+02:00,13:30,53022.0
2021-06-14T14:00:00+02:00,14:00,52873.0
2021-06-14T14:30:00+02:00,14:30,52578.0
2021-06-14T15:00:00+02:00,15:00,51955.0
2021-06-14T15:30:00+02:00,15:30,51510.0
2021-06-14T16:00:00+02:00,16:00,50901.0
2021-06-14T16:30:00+02:00,16:30,50389.0
2021-06-14T17:00:00+02:00,17:00,49955.0
2021-06-14T17:30:00+02:00,17:30,49509.0
2021-06-14T18:00:00+02:00,18:00,49943.0
2021-06-14T18:30:00+02:00,18:30,50078.0
2021-06-14T19:00:00+02:00,19:00,51168.0
2021-06-14T19:30:00+02:00,19:30,50794.0
2021-06-14T20:00:00+02:00,20:00,49675.0
2021-06-14T20:30:00+02:00,20:30,47760.0
2021-06-14T21:00:00+02:00,21:00,46695.0
2021-06-14T21:30:00+02:00,21:30,45754.0
2021-06-14T22:00:00+02:00,22:00,45615.0
2021-06-14T22:30:00+02:00,22:30,46813.0
2021-06-14T23:00:00+02:00,23:00,48593.0
2021-06-14T23:30:00+02:00,23:30,47169.0
2021-06-15T00:00:00+02:00,00:00,46133.0
2021-06-15T00:30:00+02:00,00:30,43752.0
2021-06-15T01:00:00+02:00,01:00,41243.0
2021-06-15T01:30:00+02:00,01:30,40618.0
2021-06-15T02:00:00+02:00,02:00,40245.0
2021-06-15T02:30:00+02:00,02:30,39403.0
2021-06-15T03:00:00+02:00,03:00,38208.0
2021-06-15T03:30:00+02:00,03:30,37524.0
2021-06-15T04:00:00+02:00,04:00,36806.0
2021-06-15T04:30:00+02:00,04:30,36723.0
2021-06-15T05:00:00+02:00,05:00,36798.0
2021-06-15T05:30:00+02:00,05:30,37777.0
2021-06-15T06:00:00+02:00,06:00,38516.0
2021-06-15T06:30:00+02:00,06:30,40517.0
2021-06-15T07:00:00+02:00,07:00,42752.0
2021-06-15T07:30:00+02:00,07:30,45322.0
2021-06-15T08:00:00+02:00,08:00,47148.0
2021-06-15T08:30:00+02:00,08:30,48206.0
2021-06-15T09:00:00+02:00,09:00,49607.0
2021-06-15T09:30:00+02:00,09:30,50675.0
2021-06-15T10:00:00+02:00,10:00,51247.0
2021-06-15T10:30:00+02:00,10:30,51832.0
2021-06-15T11:00:00+02:00,11:00,52280.0
2021-06-15T11:30:00+02:00,11:30,52972.0
2021-06-15T12:00:00+02:00,12:00,53962.0
2021-06-15T12:30:00+02:00,12:30,54447.0
2021-06-15T13:00:00+02:00,13:00,54757.0
2021-06-15T13:30:00+02:00,13:30,53892.0
2021-06-15T14:00:00+02:00,14:00,53685.0
2021-06-15T14:30:00+02:00,14:30,53510.0
2021-06-15T15:00:00+02:00,15:00,52942.0
2021-06-15T15:30:00+02:00,15:30,52581.0
2021-06-15T16:00:00+02:00,16:00,52314.0
2021-06-15T16:30:00+02:00,16:30,51564.0
2021-06-15T17:00:00+02:00,17:00,51192.0
2021-06-15T17:30:00+02:00,17:30,50790.0
2021-06-15T18:00:00+02:00,18:00,51137.0
2021-06-15T18:30:00+02:00,18:30,51100.0
2021-06-15T19:00:00+02:00,19:00,51870.0
2021-06-15T19:30:00+02:00,19:30,51511.0
2021-06-15T20:00:00+02:00,20:00,50620.0
2021-06-15T20:30:00+02:00,20:30,49062.0
2021-06-15T21:00:00+02:00,21:00,47701.0
2021-06-15T21:30:00+02:00,21:30,46513.0
2021-06-15T22:00:00+02:00,22:00,46369.0
2021-06-15T22:30:00+02:00,22:30,47498.0
2021-06-15T23:00:00+02:00,23:00,49261.0
2021-06-15T23:30:00+02:00,23:30,48334.0
2021-06-16T00:00:00+02:00,00:00,47125.0
2021-06-16T00:30:00+02:00,00:30,44377.0
2021-06-16T01:00:00+02:00,01:00,41739.0
2021-06-16T01:30:00+02:00,01:30,41000.0
2021-06-16T02:00:00+02:00,02:00,40628.0
2021-06-16T02:30:00+02:00,02:30,39876.0
2021-06-16T03:00:00+02:00,03:00,38643.0
2021-06-16T03:30:00+02:00,03:30,37737.0
2021-06-16T04:00:00+02:00,04:00,37078.0
2021-06-16T04:30:00+02:00,04:30,37146.0
2021-06-16T05:00:00+02:00,05:00,37288.0
2021-06-16T05:30:00+02:00,05:30,38192.0
2021-06-16T06:00:00+02:00,06:00,38843.0
2021-06-16T06:30:00+02:00,06:30,40705.0
2021-06-16T07:00:00+02:00,07:00,42754.0
2021-06-16T07:30:00+02:00,07:30,45258.0
2021-06-16T08:00:00+02:00,08:00,46943.0
2021-06-16T08:30:00+02:00,08:30,48768.0
2021-06-16T09:00:00+02:00,09:00,50099.0
2021-06-16T09:30:00+02:00,09:30,51341.0
2021-06-16T10:00:00+02:00,10:00,52046.0
2021-06-16T10:30:00+02:00,10:30,52901.0
2021-06-16T11:00:00+02:00,11:00,53356.0
2021-06-16T11:30:00+02:00,11:30,53994.0
2021-06-16T12:00:00+02:00,12:00,55125.0
2021-06-16T12:30:00+02:00,12:30,55657.0
2021-06-16T13:00:00+02:00,13:00,55966.0
2021-06-16T13:30:00+02:00,13:30,55008.0
2021-06-16T14:00:00+02:00,14:00,54780.0
2021-06-16T14:30:00+02:00,14:30,54591.0
2021-06-16T15:00:00+02:00,15:00,54066.0
2021-06-16T15:30:00+02:00,15:30,53430.0
