Date,Code INSEE région,mois,jour,journée,weekend,Consommation_MW,Production_MW,Production_verte_MW,Differentiel_MW,Thermique_MW,Nucléaire_MW,Eolien_MW,Solaire_MW,Hydraulique_MW,Pompage_MW,Bioénergies_MW,Ech_physiques_MW,Stockage_batterie_MW,Déstockage_batterie_MW,Date
2021-06-24,49.916666666666664,6.0,24.0,3.0,0.0,45452.395833333336,4688.244791666667,1131.1163194444443,900.5451388888889,225.22569444444446,3331.902777777778,146.53472222222223,164.25868055555554,738.1024305555555,-25.74652777777778,82.22048611111111,36.001736111111114,-872.9409722222222,5.029270833333333,2021-06-24
2021-06-25,49.916666666666664,6.0,25.0,4.0,0.0,44847.729166666664,4659.248263888889,1124.5711805555557,921.9375,216.25520833333334,3318.421875,111.03125,216.97395833333334,710.328125,-17.303819444444443,86.23784722222223,35.833333333333336,-902.1458333333334,4.816840277777778,2021-06-25
2021-06-26,49.916666666666664,6.0,26.0,5.0,1.0,40317.27083333333,4441.814236111111,1025.2708333333333,1082.0416666666667,158.20138888888889,3258.3420138888887,57.864583333333336,216.53298611111111,661.8125,-40.260416666666664,89.06076388888889,35.07118055555556,-1041.1961805555557,4.928333333333333,2021-06-26
2021-06-27,49.916666666666664,6.0,27.0,6.0,1.0,38415.958333333336,4198.880208333333,963.4357638888889,997.5503472222222,70.30902777777777,3165.1354166666665,151.09027777777777,127.17013888888889,593.9201388888889,-72.80381944444444,91.25520833333333,34.098958333333336,-923.3177083333334,2.1956770833333334,2021-06-27
2021-06-28,49.916666666666664,6.0,28.0,0.0,0.0,44568.8125,4618.489583333333,1027.736111111111,904.421875,227.00520833333334,3363.7482638888887,103.52256944444444,154.43923611111111,680.2569444444445,-27.34548611111111,89.51736111111111,36.18402777777778,-875.9861111111111,5.349461805555555,2021-06-28
2021-06-29,49.916666666666664,6.0,29.0,1.0,0.0,45594.375,4773.715277777777,1102.5989583333333,974.1840277777778,286.24305555555554,3384.8732638888887,134.59375,170.765625,706.96875,-24.26736111111111,90.27083333333333,36.416666666666664,-949.8333333333334,6.798454861111111,2021-06-29
2021-06-30,49.916666666666664,6.0,30.0,2.0,0.0,45629.395833333336,4674.0625,1135.142361111111,871.6128472222222,256.28993055555554,3282.6302083333335,165.13020833333334,176.63541666666666,702.296875,-30.07638888888889,91.07986111111111,35.30381944444444,-840.203125,5.551840277777778,2021-06-30
2021-07-01,49.916666666666664,7.0,1.0,3.0,0.0,46018.854166666664,4541.859375,1129.4322916666667,706.9548611111111,235.60590277777777,3176.8211805555557,69.20138888888889,225.73263888888889,737.8958333333334,-22.88888888888889,96.60243055555556,34.185763888888886,-683.0347222222222,5.086180555555555,2021-07-01
2021-07-02,49.916666666666664,7.0,2.0,4.0,0.0,45959.91666666667,4521.723958333333,1071.8680555555557,691.7309027777778,280.66493055555554,3169.190972222222,39.6875,230.35416666666666,704.7118055555555,-21.17013888888889,97.11458333333333,34.361111111111114,-669.6736111111111,6.127430555555556,2021-07-02
2021-07-03,49.916666666666664,7.0,3.0,5.0,1.0,40925.75,4292.352430555556,1046.4600694444443,881.8732638888889,133.35416666666666,3112.5381944444443,127.19444444444444,155.68576388888889,664.7586805555555,-34.135416666666664,98.82118055555556,33.78472222222222,-846.6458333333334,3.44875,2021-07-03
2021-07-04,49.916666666666664,7.0,4.0,6.0,1.0,38509.41666666667,4133.864583333333,1076.6440972222222,924.7465277777778,73.88194444444444,2983.3385416666665,192.71875,141.00694444444446,645.4774305555555,-57.05381944444444,97.44097222222223,31.52777777777778,-866.5972222222222,2.2308159722222225,2021-07-04
2021-07-05,49.916666666666664,7.0,5.0,0.0,0.0,45019.25,4605.088541666667,1226.9149305555557,853.484375,241.44618055555554,3136.7274305555557,276.1388888888889,213.13194444444446,642.4305555555555,-18.60590277777778,95.21354166666667,33.13715277777778,-832.9861111111111,5.513663194444444,2021-07-05
2021-07-06,49.916666666666664,7.0,6.0,1.0,0.0,45806.270833333336,4787.296875,1429.7118055555557,970.1076388888889,152.4375,3205.1475694444443,595.4565972222222,142.34722222222223,595.7222222222222,-30.994791666666668,96.18576388888889,33.88715277777778,-939.0329861111111,4.040694444444444,2021-07-06
2021-07-07,49.916666666666664,7.0,7.0,2.0,0.0,45986.89583333333,4641.661458333333,1116.6822916666667,809.4201388888889,261.13715277777777,3263.8420138888887,180.92361111111111,189.46354166666666,649.8940972222222,-31.895833333333332,96.40104166666667,34.557291666666664,-777.4461805555555,6.216770833333333,2021-07-07
2021-07-08,49.916666666666664,7.0,8.0,3.0,0.0,45972.729166666664,4714.508680555556,1067.0086805555557,883.4479166666666,336.9079861111111,3310.5920138888887,131.63541666666666,187.23784722222223,651.4965277777778,-29.151041666666668,96.63888888888889,35.020833333333336,-853.8697916666666,7.5939756944444445,2021-07-08
2021-07-09,49.916666666666664,7.0,9.0,4.0,0.0,45568.39583333333,4598.333333333333,1049.3958333333333,800.9670138888889,349.77256944444446,3199.1649305555557,65.00868055555556,226.14583333333334,660.109375,-27.56423611111111,98.13194444444444,33.953125,-772.7291666666666,7.784965277777778,2021-07-09
2021-07-10,49.916666666666664,7.0,10.0,5.0,1.0,40853.958333333336,3961.5260416666665,959.8767361111111,557.0295138888889,142.09027777777777,2859.559027777778,80.09895833333333,195.82638888888889,585.125,-36.56944444444444,98.82638888888889,31.28298611111111,-519.6423611111111,3.7539236111111114,2021-07-10
2021-07-11,49.916666666666664,7.0,11.0,6.0,1.0,38656.8125,3933.9288194444443,957.4444444444445,712.5277777777778,104.56423611111111,2871.9201388888887,54.40277777777778,239.4375,565.7708333333334,-54.869791666666664,97.83333333333333,31.322916666666668,-656.7239583333334,3.0708159722222224,2021-07-11
2021-07-12,49.916666666666664,7.0,12.0,0.0,0.0,44852.8125,4302.15625,1056.1024305555557,564.421875,267.8142361111111,2978.2395833333335,191.27430555555554,122.43402777777777,647.3506944444445,-24.671875,95.04340277777777,32.31944444444444,-538.8680555555555,6.157690972222222,2021-07-12
2021-07-13,49.916666666666664,7.0,13.0,1.0,0.0,45320.041666666664,4595.414930555556,1230.8975694444443,818.7447916666666,269.1927083333333,3095.324652777778,320.1354166666667,142.390625,672.5729166666666,-10.769097222222221,95.79861111111111,33.984375,-807.1475694444445,6.049895833333334,2021-07-13
2021-07-14,49.916666666666664,7.0,14.0,2.0,0.0,40284.5,4549.559027777777,1314.6527777777778,1192.517361111111,107.52430555555556,3127.3819444444443,455.69618055555554,138.31770833333334,623.2517361111111,-55.126736111111114,97.38715277777777,33.958333333333336,-1136.423611111111,3.0078125,2021-07-14
2021-07-15,49.916666666666664,7.0,15.0,3.0,0.0,44809.458333333336,4698.418402777777,1461.5416666666667,964.296875,126.16319444444444,3110.7135416666665,523.0121527777778,172.26736111111111,670.4184027777778,-45.11284722222222,95.84375,33.435763888888886,-918.3715277777778,3.0860590277777775,2021-07-15
2021-07-16,49.916666666666664,7.0,16.0,4.0,0.0,44845.833333333336,4637.467013888889,1282.5399305555557,900.3142361111111,132.13194444444446,3222.7951388888887,311.48090277777777,193.8125,680.5572916666666,-26.76736111111111,96.68923611111111,34.66840277777778,-872.8368055555555,3.2592013888888887,2021-07-16
2021-07-17,49.916666666666664,7.0,17.0,5.0,1.0,40594.60416666667,4465.293402777777,1209.0746527777778,1082.4097222222222,95.54166666666667,3160.6770833333335,247.19791666666666,237.94965277777777,623.5364583333334,-61.798611111111114,100.390625,34.182291666666664,-1020.0017361111111,2.7292881944444445,2021-07-17
2021-07-18,49.916666666666664,7.0,18.0,6.0,1.0,38726.1875,4289.664930555556,1338.420138888889,1062.482638888889,59.03993055555556,2892.2048611111113,384.12847222222223,255.58506944444446,601.1024305555555,-80.09548611111111,97.60416666666667,32.255208333333336,-981.84375,1.95796875,2021-07-18
2021-07-19,49.916666666666664,7.0,19.0,0.0,0.0,45714.145833333336,4720.763888888889,1298.673611111111,911.2517361111111,239.65972222222223,3182.4305555555557,298.25,261.77256944444446,643.5121527777778,-30.22048611111111,95.13888888888889,35.376736111111114,-880.6701388888889,5.501875,2021-07-19
2021-07-20,49.916666666666664,7.0,20.0,1.0,0.0,47128.916666666664,4678.512152777777,1136.1527777777778,751.1024305555555,253.97048611111111,3288.3888888888887,178.78125,256.9739583333333,607.1440972222222,-21.645833333333332,93.25347222222223,36.885416666666664,-727.5677083333334,5.793333333333333,2021-07-20
2021-07-21,49.916666666666664,7.0,21.0,2.0,0.0,47481.08333333333,4695.885416666667,1083.3211805555557,739.1284722222222,310.72222222222223,3301.8420138888887,132.34201388888889,241.51388888888889,615.625,-23.74652777777778,93.84027777777777,37.01909722222222,-715.2708333333334,7.372413194444444,2021-07-21
2021-07-22,49.916666666666664,7.0,22.0,3.0,0.0,47673.375,4625.651041666667,1138.1631944444443,652.8697916666666,243.05555555555554,3244.4322916666665,152.71180555555554,253.63020833333334,638.1388888888889,-12.758680555555555,93.68229166666667,36.31597222222222,-640.0243055555555,6.043854166666667,2021-07-22
2021-07-23,49.916666666666664,7.0,23.0,4.0,0.0,46914.875,4726.440972222223,1223.671875,816.8680555555555,153.05729166666666,3349.7118055555557,297.0885416666667,198.50520833333334,631.1510416666666,-18.68923611111111,96.92708333333333,37.723958333333336,-797.578125,4.047743055555555,2021-07-23
2021-07-24,49.916666666666664,7.0,24.0,5.0,1.0,41237.9375,4333.576388888889,1111.1284722222222,897.0815972222222,62.63715277777778,3159.8107638888887,264.3420138888889,173.49652777777777,572.75,-41.357638888888886,100.53993055555556,36.189236111111114,-855.0972222222222,1.9734027777777778,2021-07-24
2021-07-25,49.916666666666664,7.0,25.0,6.0,1.0,38785.0,4227.039930555556,1055.701388888889,994.9565972222222,60.692708333333336,3110.6458333333335,228.78819444444446,185.74131944444446,537.5763888888889,-77.10069444444444,103.59548611111111,35.61284722222222,-917.5329861111111,2.0363368055555555,2021-07-25
2021-07-26,49.916666666666664,7.0,26.0,0.0,0.0,44645.35416666667,4685.229166666667,1083.9270833333333,964.7829861111111,207.26388888888889,3394.0381944444443,174.91493055555554,199.77951388888889,606.0260416666666,-20.48090277777778,103.20659722222223,38.31944444444444,-944.0364583333334,4.972395833333334,2021-07-26
2021-07-27,49.916666666666664,7.0,27.0,1.0,0.0,45711.520833333336,4600.317708333333,1079.0590277777778,791.0243055555555,120.75868055555556,3400.5,187.07118055555554,159.72048611111111,627.0121527777778,-9.229166666666666,105.25520833333333,38.317708333333336,-781.5243055555555,3.0921701388888887,2021-07-27
2021-07-28,49.916666666666664,7.0,28.0,2.0,0.0,45249.0,4703.534722222223,1230.2413194444443,932.7847222222222,58.28125,3415.012152777778,367.60069444444446,178.11458333333334,578.6475694444445,-37.94618055555556,105.87847222222223,38.295138888888886,-894.5225694444445,1.68640625,2021-07-28
2021-07-29,49.916666666666664,7.0,29.0,3.0,0.0,45222.27083333333,4596.701388888889,1130.328125,828.1788194444445,53.276041666666664,3413.097222222222,257.39930555555554,219.24305555555554,545.359375,-50.80902777777778,108.32638888888889,38.213541666666664,-777.203125,1.5474131944444443,2021-07-29
