,Date,Consommation_MW,Production_MW,Production_verte_MW,Differentiel_MW,Thermique_MW,Nucléaire_MW,Eolien_MW,Solaire_MW,Hydraulique_MW,Pompage_MW,Bioénergies_MW,Ech_physiques_MW,Stockage_batterie_MW,Déstockage_batterie_MW,mois,jour,date,temperature
39,2021-04-09,55885.916666666664,56757.666666666664,13187.916666666666,871.75,5396.083333333333,38173.666666666664,3824.0208333333335,1700.9791666666667,6641.645833333333,-416.9791666666667,1021.2708333333334,462.4583333333333,-452.2291666666667,105.80291666666666,4,9,2021-04-09,9.829270833333334
40,2021-04-10,50001.791666666664,54040.9375,11962.9375,4039.1458333333335,5072.395833333333,37005.604166666664,4281.875,1034.9375,5610.375,-675.6458333333334,1035.75,452.9375,-3360.4375,110.34645833333333,4,10,2021-04-10,11.1628125
41,2021-04-11,50078.270833333336,52414.791666666664,12028.270833333334,2336.5208333333335,3391.4166666666665,36995.104166666664,4949.0,978.125,5089.8125,-1387.375,1011.3333333333334,451.9583333333333,-943.3125,74.23083333333334,4,11,2021-04-11,8.781354166666665
42,2021-04-12,58434.625,55920.958333333336,12691.854166666666,-2513.6666666666665,5561.666666666667,37667.4375,2318.7083333333335,2298.0833333333335,7093.125,-453.5833333333333,981.9375,458.2083333333333,2969.375,103.66916666666667,4,12,2021-04-12,6.372916666666669
43,2021-04-13,58711.833333333336,55818.020833333336,13029.270833333334,-2893.8125,5567.791666666667,37220.958333333336,2468.1041666666665,2622.125,6992.25,-127.625,946.7916666666666,448.0833333333333,3023.1458333333335,103.41979166666665,4,13,2021-04-13,6.507395833333335
44,2021-04-14,58225.208333333336,57770.895833333336,13784.583333333334,-454.3125,6016.5,37969.8125,3947.625,2668.4583333333335,6214.895833333333,-140.6875,953.6041666666666,460.3125,596.5208333333334,117.98708333333333,4,14,2021-04-14,6.61208333333333
45,2021-04-15,58544.8125,58721.770833333336,13914.4375,176.95833333333334,5738.6875,39068.645833333336,4356.791666666667,2634.4375,5937.208333333333,-345.9166666666667,986.0,468.5208333333333,172.64583333333334,113.415,4,15,2021-04-15,6.270520833333332
46,2021-04-16,58658.875,58516.9375,13523.916666666666,-141.9375,5915.541666666667,39077.479166666664,4621.395833333333,2283.0208333333335,5605.645833333333,-328.9166666666667,1013.8541666666666,468.5,474.25,117.27749999999999,4,16,2021-04-16,6.126354166666672
47,2021-04-17,52824.270833333336,53064.333333333336,12117.833333333334,240.0625,4855.1875,36091.3125,4721.354166666667,2010.5,4336.958333333333,-791.9375,1049.0208333333333,441.7916666666667,555.75,110.93729166666667,4,17,2021-04-17,7.639791666666668
48,2021-04-18,49707.645833333336,50979.229166666664,9776.770833333334,1271.5833333333333,5235.041666666667,35967.416666666664,2423.4791666666665,2284.3333333333335,4029.5208333333335,-1035.3125,1039.4375,439.1041666666667,-233.20833333333334,125.75583333333333,4,18,2021-04-18,8.358125000000005
49,2021-04-19,53811.604166666664,52525.291666666664,9652.9375,-1286.3125,5812.4375,37059.916666666664,835.3541666666666,2530.2291666666665,5259.25,-361.875,1028.1041666666667,449.375,1651.5833333333333,125.419375,4,19,2021-04-19,9.48239583333333
50,2021-04-20,52614.208333333336,52505.020833333336,8895.083333333334,-109.1875,5752.229166666667,37857.708333333336,655.3333333333334,2118.4583333333335,5097.5625,-155.75,1023.7291666666666,456.3125,268.4166666666667,126.223125,4,20,2021-04-20,10.939583333333333
51,2021-04-21,51359.020833333336,53369.875,10028.479166666666,2010.8541666666667,5488.895833333333,37852.5,2451.1875,1932.9791666666667,4619.479166666667,-253.16666666666666,1024.8333333333333,455.2916666666667,-1754.3333333333333,123.46395833333334,4,21,2021-04-21,11.633958333333325
52,2021-04-22,50192.333333333336,55873.520833333336,12865.25,5681.1875,5132.479166666667,37875.791666666664,4886.083333333333,2716.5625,4230.645833333333,-585.3958333333334,1031.9583333333333,454.9583333333333,-5093.083333333333,119.859375,4,22,2021-04-22,11.978958333333331
53,2021-04-23,48597.0625,55155.958333333336,12782.958333333334,6558.895833333333,4688.8125,37684.1875,4705.958333333333,2911.3125,4100.125,-305.6875,1065.5625,452.7708333333333,-6250.916666666667,113.04041666666666,4,23,2021-04-23,12.812291666666665
54,2021-04-24,43048.4375,51419.375,13014.75,8370.9375,1867.2708333333333,36537.354166666664,5595.958333333333,2823.4375,3512.4791666666665,-633.3541666666666,1082.875,441.3333333333333,-7733.604166666667,49.199375,4,24,2021-04-24,13.816874999999996
55,2021-04-25,41220.395833333336,50949.4375,14497.041666666666,9729.041666666666,1328.9583333333333,35123.4375,7999.0625,1900.3125,3529.0625,-962.375,1068.6041666666667,424.4791666666667,-8762.645833333334,37.12895833333334,4,25,2021-04-25,13.159583333333329
56,2021-04-26,47968.6875,56438.291666666664,14266.416666666666,8469.604166666666,3957.1875,38214.6875,7138.270833333333,1467.7916666666667,4611.958333333333,-407.2708333333333,1048.3958333333333,457.6458333333333,-8056.4375,95.91166666666668,4,26,2021-04-26,12.754999999999997
57,2021-04-27,48943.416666666664,52503.166666666664,10061.833333333334,3559.75,4347.020833333333,38094.3125,2082.8125,1881.1458333333333,5046.875,-213.25,1051.0,456.3125,-3342.5833333333335,107.02229166666666,4,27,2021-04-27,12.560208333333337
58,2021-04-28,49369.916666666664,51585.416666666664,9145.25,2215.5,4342.229166666667,38097.9375,1662.3958333333333,1357.9166666666667,5045.854166666667,-312.125,1079.0833333333333,459.5,-1899.4375,106.58749999999999,4,28,2021-04-28,11.936979166666665
59,2021-04-29,50532.625,53144.5,10217.604166666666,2611.875,4325.916666666667,38600.979166666664,1850.2708333333333,1375.1458333333333,5905.0,-337.25,1087.1875,465.5625,-2270.7083333333335,104.089375,4,29,2021-04-29,10.9784375
60,2021-04-30,50738.416666666664,51970.291666666664,9587.729166666666,1231.875,4443.291666666667,37939.270833333336,948.875,1414.125,6129.729166666667,-450.5416666666667,1095.0,458.6875,-778.7291666666666,107.77145833333333,4,30,2021-04-30,10.292187499999999
61,2021-05-01,45169.833333333336,50204.354166666664,10092.8125,5034.520833333333,1528.0208333333333,38583.520833333336,1994.875,1349.9583333333333,5636.604166666667,-729.6875,1111.375,464.0208333333333,-4299.208333333333,39.99708333333333,5,1,2021-05-01,9.631875000000003
62,2021-05-02,45309.354166666664,47704.875,11225.6875,2395.5208333333335,1288.5,35190.6875,1486.1041666666667,2394.2291666666665,6262.895833333333,-844.5416666666666,1082.4583333333333,402.3125,-1547.8333333333333,32.60541666666666,5,2,2021-05-02,9.232083333333334
63,2021-05-03,51010.041666666664,52895.1875,14629.625,1885.1458333333333,2414.9375,35850.625,3752.6041666666665,2953.1458333333335,6906.729166666667,-274.7708333333333,1017.1458333333334,409.6458333333333,-1607.9583333333333,55.1575,5,3,2021-05-03,9.795625
64,2021-05-04,51602.3125,56995.8125,19499.5,5393.5,1227.9375,36268.375,11129.625,1991.125,5368.645833333333,-624.7708333333334,1010.1041666666666,413.5416666666667,-4765.791666666667,28.119791666666668,5,4,2021-05-04,11.461770833333333
65,2021-05-05,51539.291666666664,55600.6875,16129.395833333334,4061.3958333333335,1770.5416666666667,37700.75,6656.625,2325.2916666666665,6107.291666666667,-369.0208333333333,1040.1875,426.3958333333333,-3689.125,39.84020833333333,5,5,2021-05-05,10.990104166666663
66,2021-05-06,53110.458333333336,54268.125,13526.520833333334,1157.6666666666667,3268.1666666666665,37473.4375,4156.083333333333,1420.875,6903.4375,-187.54166666666666,1046.125,421.4791666666667,-969.8333333333334,73.90604166666667,5,6,2021-05-06,10.733229166666666
67,2021-05-07,50806.895833333336,53175.770833333336,13025.083333333334,2368.875,2770.0833333333335,37380.604166666664,2198.75,2259.2708333333335,7496.104166666667,-655.5208333333334,1070.9583333333333,422.1458333333333,-1713.0,64.84833333333333,5,7,2021-05-07,12.190208333333336
68,2021-05-08,42689.3125,51419.833333333336,17136.125,8730.520833333334,1125.5833333333333,33158.125,5496.791666666667,2760.0625,7783.979166666667,-723.0833333333334,1095.2916666666667,386.0208333333333,-8005.041666666667,31.22729166666667,5,8,2021-05-08,15.496145833333335
69,2021-05-09,39423.770833333336,46036.875,16940.479166666668,6613.104166666667,1106.1875,27990.208333333332,7996.333333333333,1644.5,6197.708333333333,-1276.9166666666667,1101.9375,335.1041666666667,-5333.166666666667,31.631666666666664,5,9,2021-05-09,18.141145833333326
70,2021-05-10,45653.5625,54124.104166666664,16765.270833333332,8470.541666666666,1508.2708333333333,35850.5625,5848.854166666667,1587.0833333333333,8266.166666666666,-553.375,1063.1666666666667,413.25,-7915.166666666667,38.26979166666667,5,10,2021-05-10,14.64875
71,2021-05-11,47741.145833333336,54276.229166666664,14409.9375,6535.083333333333,2648.6041666666665,37217.6875,3466.6458333333335,1888.125,7983.020833333333,-374.75,1072.1458333333333,425.7708333333333,-6159.708333333333,65.85104166666666,5,11,2021-05-11,12.379895833333327
72,2021-05-12,48509.520833333336,54359.6875,14267.708333333334,5850.166666666667,2391.9375,37700.041666666664,2789.2291666666665,2087.8125,8287.375,-487.8958333333333,1103.2916666666667,430.1458333333333,-5358.541666666667,54.54125,5,12,2021-05-12,11.844583333333333
73,2021-05-13,43717.145833333336,54102.708333333336,14759.479166666666,10385.5625,1241.75,38101.479166666664,3527.625,2107.7916666666665,7988.604166666667,-925.6875,1135.4583333333333,431.3333333333333,-9459.333333333334,30.934166666666666,5,13,2021-05-13,12.074374999999996
74,2021-05-14,45621.375,56257.5,15962.541666666666,10636.125,1226.3125,39068.645833333336,3663.0,2235.7916666666665,8931.083333333334,-465.1666666666667,1132.6666666666667,439.7708333333333,-10168.875,29.142083333333332,5,14,2021-05-14,11.791249999999996
75,2021-05-15,44075.375,55134.541666666664,16774.5,11059.166666666666,847.2708333333334,37512.770833333336,5825.645833333333,1251.0208333333333,8559.5625,-851.0,1138.2708333333333,415.4791666666667,-10206.625,22.404791666666668,5,15,2021-05-15,12.126979166666667
76,2021-05-16,42567.166666666664,54231.854166666664,17292.708333333332,11664.6875,777.6041666666666,36161.541666666664,6374.020833333333,1446.6041666666667,8368.979166666666,-1371.4583333333333,1103.1041666666667,402.1666666666667,-10290.791666666666,21.584791666666664,5,16,2021-05-16,13.655416666666667
77,2021-05-17,48594.791666666664,63011.854166666664,22599.083333333332,14417.0625,2119.0,38293.770833333336,10082.583333333334,2310.6458333333335,9160.791666666666,-628.875,1045.0625,419.9791666666667,-13786.229166666666,49.81791666666667,5,17,2021-05-17,13.243541666666665
78,2021-05-18,49648.354166666664,57694.145833333336,15803.875,8045.791666666667,2483.9166666666665,39406.354166666664,3487.1875,1756.5208333333333,9540.791666666666,-305.1041666666667,1019.375,432.5208333333333,-7740.520833333333,58.09791666666666,5,18,2021-05-18,12.335520833333332
79,2021-05-19,49849.9375,60694.854166666664,17235.0,10844.916666666666,2445.9166666666665,41013.9375,4562.520833333333,2432.6666666666665,9185.5625,-266.3333333333333,1054.25,453.875,-10579.333333333334,58.03583333333333,5,19,2021-05-19,12.094479166666664
80,2021-05-20,49420.916666666664,59701.770833333336,17812.270833333332,10280.854166666666,2199.7916666666665,39689.708333333336,4592.854166666667,2806.5833333333335,9366.270833333334,-297.1458333333333,1046.5625,443.4375,-9983.333333333334,51.58770833333333,5,20,2021-05-20,12.5028125
81,2021-05-21,48332.979166666664,60222.375,21939.208333333332,11889.395833333334,700.7708333333334,37582.395833333336,10530.833333333334,1647.0416666666667,8690.520833333334,-743.7916666666666,1070.8125,419.6458333333333,-11144.791666666666,17.611666666666668,5,21,2021-05-21,13.800104166666666
82,2021-05-22,43859.770833333336,54931.75,20762.875,11071.979166666666,653.0625,33515.8125,9128.270833333334,2037.1041666666667,8516.395833333334,-1265.4791666666667,1081.1041666666667,368.75,-9804.875,17.919583333333332,5,22,2021-05-22,12.774687499999999
83,2021-05-23,41324.333333333336,51905.854166666664,17624.958333333332,10581.520833333334,792.8541666666666,33488.041666666664,5922.375,2327.8333333333335,8295.854166666666,-1110.0,1078.8958333333333,366.9166666666667,-9469.9375,23.75708333333333,5,23,2021-05-23,12.610208333333334
84,2021-05-24,43597.666666666664,57603.979166666664,20378.9375,14006.3125,664.1041666666666,36560.9375,9036.354166666666,1850.5,8446.020833333334,-950.1041666666666,1046.0625,400.3958333333333,-13055.791666666666,18.525000000000002,5,24,2021-05-24,12.51458333333334
85,2021-05-25,49264.9375,60792.354166666664,21345.666666666668,11527.416666666666,1331.9166666666667,38114.770833333336,9016.5625,2438.6666666666665,8857.6875,-599.9166666666666,1032.75,416.9166666666667,-10926.958333333334,29.166875,5,25,2021-05-25,12.243645833333334
86,2021-05-26,49602.6875,58421.75,17779.5625,8819.0625,1662.6875,38979.5,5516.1875,2322.5416666666665,8866.229166666666,-442.4166666666667,1074.6041666666667,426.7291666666667,-8376.875,35.749583333333334,5,26,2021-05-26,12.816770833333335
87,2021-05-27,48138.8125,56201.104166666664,14101.520833333334,8062.291666666667,2481.9791666666665,39617.604166666664,1006.25,2860.5208333333335,9159.604166666666,-456.3541666666667,1075.1458333333333,432.3541666666667,-7605.479166666667,59.029583333333335,5,27,2021-05-27,14.531041666666674
88,2021-05-28,46030.395833333336,56785.5,14812.875,10755.104166666666,2728.5833333333335,39244.041666666664,1774.8333333333333,2849.8333333333335,9115.354166666666,-407.7916666666667,1072.8541666666667,430.3541666666667,-10347.875,66.58333333333333,5,28,2021-05-28,15.845312499999999
89,2021-05-29,40389.5,52951.375,14318.75,12561.875,758.0833333333334,37874.541666666664,2860.2708333333335,2467.0625,7913.729166666667,-738.9791666666666,1077.6875,416.875,-11820.75,21.679374999999997,5,29,2021-05-29,17.397395833333334
90,2021-05-30,37939.770833333336,50465.708333333336,14441.541666666666,12525.9375,790.3125,35233.854166666664,3551.1666666666665,2725.6041666666665,7113.104166666667,-1053.0208333333333,1051.6666666666667,389.6875,-11473.8125,29.123958333333334,5,30,2021-05-30,17.191041666666674
91,2021-05-31,43852.208333333336,55396.9375,15642.125,11544.729166666666,1465.6458333333333,38289.166666666664,3302.7708333333335,2988.8958333333335,8341.520833333334,-386.3958333333333,1008.9375,422.8541666666667,-11155.833333333334,37.55583333333333,5,31,2021-05-31,17.485625000000002
92,2021-06-01,44973.041666666664,56189.3125,15448.5625,11216.270833333334,1541.0416666666667,39199.708333333336,3579.4583333333335,2339.6041666666665,8527.375,-360.5833333333333,1002.125,430.2708333333333,-10849.583333333334,37.95333333333333,6,1,2021-06-01,18.782500000000002
93,2021-06-02,45256.354166666664,54719.083333333336,14114.083333333334,9462.729166666666,978.9166666666666,39626.083333333336,2728.0625,1904.4583333333333,8473.9375,-602.7708333333334,1007.625,434.75,-8853.416666666666,25.609166666666667,6,2,2021-06-02,18.975208333333335
94,2021-06-03,45520.1875,53126.0625,12939.979166666666,7605.875,1007.7916666666666,39178.291666666664,1215.8958333333333,2129.125,8577.770833333334,-448.3958333333333,1017.1875,429.9166666666667,-7150.8125,25.656666666666666,6,3,2021-06-03,19.490833333333335
95,2021-06-04,44927.229166666664,54867.895833333336,13330.979166666666,9940.666666666666,2088.3333333333335,39448.583333333336,1642.375,1476.3958333333333,9181.875,-378.9791666666667,1030.3333333333333,432.2708333333333,-9558.979166666666,52.166875000000005,6,4,2021-06-04,17.937812499999996
96,2021-06-05,39851.6875,53616.166666666664,14249.854166666666,13764.479166666666,1217.0625,38149.25,2011.3333333333333,2448.6458333333335,8751.395833333334,-672.5416666666666,1038.4791666666667,415.3333333333333,-13084.75,33.65604166666667,6,5,2021-06-05,16.739270833333332
97,2021-06-06,37901.5625,51956.145833333336,13380.145833333334,14054.583333333334,988.2916666666666,37587.708333333336,1553.5,2330.6666666666665,8443.166666666666,-1185.6875,1052.8125,410.2708333333333,-12861.979166666666,29.349166666666665,6,6,2021-06-06,16.68208333333333
98,2021-06-07,44228.145833333336,55044.604166666664,13539.270833333334,10816.458333333334,2701.875,38803.458333333336,1131.5208333333333,2358.7916666666665,9002.395833333334,-466.4791666666667,1046.5625,421.9166666666667,-10343.520833333334,60.873124999999995,6,7,2021-06-07,17.854583333333334
99,2021-06-08,45389.583333333336,56624.916666666664,13911.0,11235.333333333334,3060.8125,39653.104166666664,958.0833333333334,2767.1875,9178.708333333334,-340.3958333333333,1007.0208333333334,429.3958333333333,-10889.125,68.006875,6,8,2021-06-08,18.82979166666666
100,2021-06-09,45795.916666666664,55981.375,13871.229166666666,10185.458333333334,2567.2291666666665,39542.916666666664,1036.625,2795.1458333333335,9047.1875,-247.1875,992.2708333333334,428.4583333333333,-9932.3125,58.46666666666667,6,9,2021-06-09,19.567395833333332
101,2021-06-10,46080.958333333336,56221.875,13803.125,10140.916666666666,2911.0,39507.75,1014.1666666666666,2810.3541666666665,8994.916666666666,-474.0,983.6875,427.5625,-9660.854166666666,65.73,6,10,2021-06-10,20.3428125
102,2021-06-11,45788.833333333336,55919.645833333336,14218.6875,10130.8125,2423.0625,39277.895833333336,1286.7916666666667,2753.5625,9155.854166666666,-539.7291666666666,1022.4791666666666,424.9583333333333,-9586.541666666666,56.04770833333333,6,11,2021-06-11,20.870520833333334
103,2021-06-12,40936.916666666664,51285.6875,13242.125,10348.770833333334,861.0416666666666,37182.520833333336,1487.3541666666667,2567.875,8163.395833333333,-1272.6041666666667,1023.5,399.8541666666667,-9071.791666666666,24.884375000000002,6,12,2021-06-12,20.84302083333333
104,2021-06-13,38675.166666666664,47742.270833333336,13314.125,9067.104166666666,500.4583333333333,33927.6875,1797.1875,2883.6041666666665,7639.625,-1361.0208333333333,993.7083333333334,365.9583333333333,-7701.416666666667,16.831041666666668,6,13,2021-06-13,21.426458333333333
105,2021-06-14,45799.666666666664,54434.020833333336,14292.895833333334,8634.354166666666,1973.1666666666667,38167.958333333336,1399.3125,3044.75,8877.666666666666,-334.125,971.1666666666666,407.25,-8295.583333333334,46.63458333333333,6,14,2021-06-14,21.96552083333334
106,2021-06-15,47352.416666666664,53855.854166666664,12989.229166666666,6503.4375,2780.2916666666665,38086.333333333336,881.3541666666666,2952.7291666666665,8182.0,-281.5416666666667,973.1458333333334,406.1458333333333,-6214.895833333333,62.94770833333334,6,15,2021-06-15,22.373020833333342
107,2021-06-16,47946.8125,53897.479166666664,12911.083333333334,5950.666666666667,3039.2083333333335,37947.1875,1147.2916666666667,2499.2708333333335,8296.75,-373.9166666666667,967.7708333333334,406.1666666666667,-5573.958333333333,68.33729166666667,6,16,2021-06-16,23.481458333333325
108,2021-06-17,47192.0625,53940.625,14004.1875,6748.5625,2779.7916666666665,37156.645833333336,2935.9583333333335,1512.8125,8590.979166666666,-460.2708333333333,964.4375,401.1458333333333,-6285.520833333333,61.08354166666666,6,17,2021-06-17,22.47916666666667
109,2021-06-18,46039.9375,54406.375,16039.125,8366.4375,2271.6666666666665,36095.583333333336,3764.3125,2341.7083333333335,8984.229166666666,-364.3125,948.875,398.8333333333333,-7998.6875,52.51541666666666,6,18,2021-06-18,22.12489583333333
110,2021-06-19,41231.3125,49290.395833333336,12639.166666666666,8059.083333333333,1288.2916666666667,35362.9375,1968.25,1934.0416666666667,7799.895833333333,-534.2708333333334,936.9791666666666,391.2291666666667,-7516.1875,34.094791666666666,6,19,2021-06-19,21.755833333333328
111,2021-06-20,38444.3125,48668.083333333336,12048.020833333334,10223.770833333334,627.75,35992.3125,2202.1666666666665,1734.5208333333333,7137.916666666667,-932.0833333333334,973.4166666666666,392.5625,-9281.229166666666,20.789583333333333,6,20,2021-06-20,20.57000000000001
112,2021-06-21,44648.083333333336,54170.583333333336,13803.958333333334,9522.5,2013.1041666666667,38353.520833333336,2050.6875,2235.1875,8586.833333333334,-379.375,931.25,413.5416666666667,-9136.916666666666,46.68687499999999,6,21,2021-06-21,19.87500000000001
113,2021-06-22,45516.041666666664,55816.583333333336,14959.3125,10300.541666666666,2459.5,38397.770833333336,3538.2083333333335,1930.1875,8553.625,-386.6041666666667,937.2916666666666,411.5,-9908.0625,55.40520833333333,6,22,2021-06-22,17.870833333333334
114,2021-06-23,45665.333333333336,56410.5625,13621.854166666666,10745.229166666666,2689.25,40099.458333333336,2109.4791666666665,1732.8125,8814.729166666666,-329.8125,964.8333333333334,433.7291666666667,-10404.75,59.54229166666667,6,23,2021-06-23,17.324166666666667
115,2021-06-24,45452.395833333336,56258.9375,13573.395833333334,10806.541666666666,2702.7083333333335,39982.833333333336,1758.4166666666667,1971.1041666666667,8857.229166666666,-308.9583333333333,986.6458333333334,432.0208333333333,-10475.291666666666,60.35125,6,24,2021-06-24,17.12895833333333
116,2021-06-25,44847.729166666664,55910.979166666664,13494.854166666666,11063.25,2595.0625,39821.0625,1332.375,2603.6875,8523.9375,-207.64583333333334,1034.8541666666667,430.0,-10825.75,57.802083333333336,6,25,2021-06-25,17.2071875
117,2021-06-26,40317.270833333336,53301.770833333336,12303.25,12984.5,1898.4166666666667,39100.104166666664,694.375,2598.3958333333335,7941.75,-483.125,1068.7291666666667,420.8541666666667,-12494.354166666666,59.13999999999999,6,26,2021-06-26,18.743645833333325
118,2021-06-27,38415.958333333336,50386.5625,11561.229166666666,11970.604166666666,843.7083333333334,37981.625,1813.0833333333333,1526.0416666666667,7127.041666666667,-873.6458333333334,1095.0625,409.1875,-11079.8125,26.348125,6,27,2021-06-27,19.478124999999995
119,2021-06-28,44568.8125,55421.875,12332.833333333334,10853.0625,2724.0625,40364.979166666664,1242.2708333333333,1853.2708333333333,8163.083333333333,-328.1458333333333,1074.2083333333333,434.2083333333333,-10511.833333333334,64.19354166666666,6,28,2021-06-28,18.931874999999994
120,2021-06-29,45594.375,57284.583333333336,13231.1875,11690.208333333334,3434.9166666666665,40618.479166666664,1615.125,2049.1875,8483.625,-291.2083333333333,1083.25,437.0,-11398.0,81.58145833333333,6,29,2021-06-29,17.367812500000003
121,2021-06-30,45629.395833333336,56088.75,13621.708333333334,10459.354166666666,3075.4791666666665,39391.5625,1981.5625,2119.625,8427.5625,-360.9166666666667,1092.9583333333333,423.6458333333333,-10082.4375,66.62208333333334,6,30,2021-06-30,17.090625
122,2021-07-01,46018.854166666664,54502.3125,13553.1875,8483.458333333334,2827.2708333333335,38121.854166666664,830.4166666666666,2708.7916666666665,8854.75,-274.6666666666667,1159.2291666666667,410.2291666666667,-8196.416666666666,61.034166666666664,7,1,2021-07-01,18.590833333333332
123,2021-07-02,45959.916666666664,54260.6875,12862.416666666666,8300.770833333334,3367.9791666666665,38030.291666666664,476.25,2764.25,8456.541666666666,-254.04166666666666,1165.375,412.3333333333333,-8036.083333333333,73.52916666666667,7,2,2021-07-02,19.872916666666658
124,2021-07-03,40925.75,51508.229166666664,12557.520833333334,10582.479166666666,1600.25,37350.458333333336,1526.3333333333333,1868.2291666666667,7977.104166666667,-409.625,1185.8541666666667,405.4166666666667,-10159.75,41.385,7,3,2021-07-03,20.280833333333323
125,2021-07-04,38509.416666666664,49606.375,12919.729166666666,11096.958333333334,886.5833333333334,35800.0625,2312.625,1692.0833333333333,7745.729166666667,-684.6458333333334,1169.2916666666667,378.3333333333333,-10399.166666666666,26.769791666666666,7,4,2021-07-04,19.426562499999996
126,2021-07-05,45019.25,55261.0625,14722.979166666666,10241.8125,2897.3541666666665,37640.729166666664,3313.6666666666665,2557.5833333333335,7709.166666666667,-223.27083333333334,1142.5625,397.6458333333333,-9995.833333333334,66.16395833333333,7,5,2021-07-05,20.126875000000002
127,2021-07-06,45806.270833333336,57447.5625,17156.541666666668,11641.291666666666,1829.25,38461.770833333336,7145.479166666667,1708.1666666666667,7148.666666666667,-371.9375,1154.2291666666667,406.6458333333333,-11268.395833333334,48.48833333333334,7,6,2021-07-06,18.881249999999998
128,2021-07-07,45986.895833333336,55699.9375,13400.1875,9713.041666666666,3133.6458333333335,39166.104166666664,2171.0833333333335,2273.5625,7798.729166666667,-382.75,1156.8125,414.6875,-9329.354166666666,74.60125000000001,7,7,2021-07-07,18.698125
129,2021-07-08,45972.729166666664,56574.104166666664,12804.104166666666,10601.375,4042.8958333333335,39727.104166666664,1579.625,2246.8541666666665,7817.958333333333,-349.8125,1159.6666666666667,420.25,-10246.4375,91.12770833333333,7,8,2021-07-08,17.976458333333323
130,2021-07-09,45568.395833333336,55180.0,12592.75,9611.604166666666,4197.270833333333,38389.979166666664,780.1041666666666,2713.75,7921.3125,-330.7708333333333,1177.5833333333333,407.4375,-9272.75,93.41958333333334,7,9,2021-07-09,18.179270833333337
131,2021-07-10,40853.958333333336,47538.3125,11518.520833333334,6684.354166666667,1705.0833333333333,34314.708333333336,961.1875,2349.9166666666665,7021.5,-438.8333333333333,1185.9166666666667,375.3958333333333,-6235.708333333333,45.04708333333334,7,10,2021-07-10,18.37489583333333
132,2021-07-11,38656.8125,47207.145833333336,11489.333333333334,8550.333333333334,1254.7708333333333,34463.041666666664,652.8333333333334,2873.25,6789.25,-658.4375,1174.0,375.875,-7880.6875,36.84979166666667,7,11,2021-07-11,19.48489583333333
133,2021-07-12,44852.8125,51625.875,12673.229166666666,6773.0625,3213.7708333333335,35738.875,2295.2916666666665,1469.2083333333333,7768.208333333333,-296.0625,1140.5208333333333,387.8333333333333,-6466.416666666667,73.89229166666667,7,12,2021-07-12,18.506770833333338
134,2021-07-13,45320.041666666664,55144.979166666664,14770.770833333334,9824.9375,3230.3125,37143.895833333336,3841.625,1708.6875,8070.875,-129.22916666666666,1149.5833333333333,407.8125,-9685.770833333334,72.59875000000001,7,13,2021-07-13,16.923958333333328
135,2021-07-14,40284.5,54594.708333333336,15775.833333333334,14310.208333333334,1290.2916666666667,37528.583333333336,5468.354166666667,1659.8125,7479.020833333333,-661.5208333333334,1168.6458333333333,407.5,-13637.083333333334,36.09375,7,14,2021-07-14,17.381979166666667
136,2021-07-15,44809.458333333336,56381.020833333336,17538.5,11571.5625,1513.9583333333333,37328.5625,6276.145833333333,2067.2083333333335,8045.020833333333,-541.3541666666666,1150.125,401.2291666666667,-11020.458333333334,37.03270833333333,7,15,2021-07-15,18.600937499999997
137,2021-07-16,44845.833333333336,55649.604166666664,15390.479166666666,10803.770833333334,1585.5833333333333,38673.541666666664,3737.7708333333335,2325.75,8166.6875,-321.2083333333333,1160.2708333333333,416.0208333333333,-10474.041666666666,39.110416666666666,7,16,2021-07-16,19.0271875
138,2021-07-17,40594.604166666664,53583.520833333336,14508.895833333334,12988.916666666666,1146.5,37928.125,2966.375,2855.3958333333335,7482.4375,-741.5833333333334,1204.6875,410.1875,-12240.020833333334,32.75145833333333,7,17,2021-07-17,19.824583333333326
139,2021-07-18,38726.1875,51475.979166666664,16061.041666666666,12749.791666666666,708.4791666666666,34706.458333333336,4609.541666666667,3067.0208333333335,7213.229166666667,-961.1458333333334,1171.25,387.0625,-11782.125,23.495625,7,18,2021-07-18,22.265
140,2021-07-19,45714.145833333336,56649.166666666664,15584.083333333334,10935.020833333334,2875.9166666666665,38189.166666666664,3579.0,3141.2708333333335,7722.145833333333,-362.6458333333333,1141.6666666666667,424.5208333333333,-10568.041666666666,66.0225,7,19,2021-07-19,23.107083333333335
141,2021-07-20,47128.916666666664,56142.145833333336,13633.833333333334,9013.229166666666,3047.6458333333335,39460.666666666664,2145.375,3083.6875,7285.729166666667,-259.75,1119.0416666666667,442.625,-8730.8125,69.52,7,20,2021-07-20,22.869270833333335
142,2021-07-21,47481.083333333336,56350.625,12999.854166666666,8869.541666666666,3728.6666666666665,39622.104166666664,1588.1041666666667,2898.1666666666665,7387.5,-284.9583333333333,1126.0833333333333,444.2291666666667,-8583.25,88.46895833333333,7,21,2021-07-21,22.76947916666666
143,2021-07-22,47673.375,55507.8125,13657.958333333334,7834.4375,2916.6666666666665,38933.1875,1832.5416666666667,3043.5625,7657.666666666667,-153.10416666666666,1124.1875,435.7916666666667,-7680.291666666667,72.52625,7,22,2021-07-22,22.887604166666662
